age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
10,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,0,United-States,<=50K
3,Private,HS-grad,1,Never-married,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
4,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,<=50K
1,Private,11th,0,Separated,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Private,Some-college,2,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,5,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,>50K
8,State-gov,Assoc-acdm,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,10th,0,Never-married,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,2,United-States,>50K
7,Local-gov,Bachelors,4,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,4,Philippines,<=50K
8,State-gov,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
6,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,Mexico,<=50K
3,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
4,Private,HS-grad,1,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Female,0,0,1,United-States,<=50K
7,Private,Assoc-acdm,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
7,Self-emp-inc,HS-grad,1,Divorced,Adm-clerical,Not-in-family,White,Female,0,2,2,United-States,<=50K
1,Private,Bachelors,4,Divorced,Adm-clerical,Not-in-family,White,Female,18,0,5,United-States,>50K
1,Private,Some-college,2,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
4,Private,Bachelors,4,Never-married,Exec-managerial,Other-relative,White,Female,0,0,2,United-States,<=50K
7,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
1,Private,Assoc-acdm,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K
0,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
6,Local-gov,Bachelors,4,Divorced,Prof-specialty,Own-child,Black,Female,0,0,2,United-States,<=50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Female,0,0,2,United-States,<=50K
5,missing,11th,0,Never-married,missing,Unmarried,White,Female,0,0,0,United-States,<=50K
4,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,2,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,18,0,4,United-States,>50K
7,Private,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Local-gov,Bachelors,4,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Other-service,Other-relative,White,Female,0,0,1,United-States,<=50K
7,Private,Some-college,2,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,2,United-States,<=50K
5,Private,Some-college,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,2,Mexico,<=50K
5,Private,HS-grad,1,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
6,missing,Some-college,2,Divorced,missing,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,Doctorate,6,Separated,Exec-managerial,Not-in-family,White,Female,18,0,4,United-States,>50K
8,Private,HS-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,2,United-States,>50K
7,Private,10th,0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,missing,Bachelors,4,Married-civ-spouse,missing,Wife,White,Female,0,0,0,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,Some-college,2,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
10,missing,HS-grad,1,Married-civ-spouse,missing,Husband,White,Male,0,0,0,United-States,<=50K
7,Self-emp-inc,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,3,United-States,>50K
5,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,>50K
7,State-gov,Some-college,2,Divorced,Tech-support,Unmarried,Black,Female,0,0,3,United-States,<=50K
7,Private,HS-grad,1,Widowed,Craft-repair,Not-in-family,White,Female,0,0,4,United-States,>50K
6,Private,Some-college,2,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,2,Mexico,<=50K
1,Private,HS-grad,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,missing,12th,0,Never-married,missing,Own-child,White,Male,0,0,0,United-States,<=50K
9,Private,11th,0,Married-civ-spouse,Other-service,Husband,White,Male,18,0,2,United-States,>50K
3,Private,5th-6th,0,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,2,Dominican-Republic,<=50K
6,Private,HS-grad,1,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,4,United-States,<=50K
0,Private,HS-grad,1,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,1,United-States,<=50K
3,missing,HS-grad,1,Divorced,missing,Not-in-family,White,Female,0,0,0,United-States,<=50K
5,Private,12th,0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,4,United-States,<=50K
8,Local-gov,Some-college,2,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
7,Private,Assoc-voc,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,>50K
8,missing,Bachelors,4,Never-married,missing,Not-in-family,Black,Female,0,0,1,United-States,<=50K
7,Private,HS-grad,1,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,Some-college,2,Divorced,Sales,Not-in-family,White,Male,0,0,2,Outlying-US(Guam-USVI-etc),<=50K
5,Private,Bachelors,4,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
6,missing,Bachelors,4,Divorced,missing,Own-child,Black,Female,0,0,2,United-States,<=50K
1,Private,11th,0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,11th,0,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
6,missing,HS-grad,1,Divorced,missing,Unmarried,White,Female,0,0,0,United-States,<=50K
3,Private,Bachelors,4,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
7,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,Taiwan,>50K
9,Private,11th,0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,Some-college,2,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
3,Federal-gov,Masters,5,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,State-gov,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,Some-college,2,Separated,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
6,Local-gov,HS-grad,1,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,5,Germany,>50K
6,Private,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,4,United-States,>50K
1,Private,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,missing,7th-8th,0,Never-married,missing,Own-child,White,Female,0,0,0,United-States,<=50K
3,State-gov,Bachelors,4,Never-married,Prof-specialty,Own-child,White,Male,0,0,3,United-States,<=50K
7,Private,Some-college,2,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,missing,12th,0,Never-married,missing,Own-child,White,Male,0,0,0,United-States,<=50K
5,Self-emp-not-inc,7th-8th,0,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States,<=50K
7,Private,Bachelors,4,Divorced,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,2,United-States,<=50K
3,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,El-Salvador,<=50K
7,Private,Assoc-acdm,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,4,United-States,<=50K
3,State-gov,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Local-gov,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,10th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,4,United-States,<=50K
10,Private,HS-grad,1,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,0,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,3,United-States,>50K
4,Federal-gov,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,11th,0,Never-married,Craft-repair,Unmarried,White,Male,1,0,2,United-States,<=50K
1,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Female,0,2,4,United-States,<=50K
6,Private,Some-college,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Federal-gov,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,10th,0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
6,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
6,Private,Assoc-acdm,3,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,11th,0,Separated,Craft-repair,Own-child,Black,Male,0,0,2,United-States,<=50K
0,Private,12th,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
10,Private,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
6,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Private,Masters,5,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
6,missing,Assoc-acdm,3,Married-civ-spouse,missing,Husband,White,Male,0,0,5,United-States,<=50K
5,Local-gov,Assoc-acdm,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,5,United-States,<=50K
4,Private,Some-college,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,3,Japan,<=50K
10,missing,Some-college,2,Married-civ-spouse,missing,Husband,White,Male,0,2,0,United-States,>50K
0,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
7,Private,12th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Poland,>50K
2,missing,7th-8th,0,Never-married,missing,Not-in-family,White,Female,0,0,0,United-States,<=50K
7,Self-emp-not-inc,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,1,Cuba,>50K
7,Federal-gov,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,2,2,United-States,<=50K
3,Private,HS-grad,1,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,2,Germany,<=50K
3,Private,HS-grad,1,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
0,missing,HS-grad,1,Never-married,missing,Own-child,White,Male,0,0,2,United-States,<=50K
8,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,missing,HS-grad,1,Never-married,missing,Own-child,White,Male,0,0,0,United-States,<=50K
8,Private,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
2,Private,12th,0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,18,0,2,United-States,>50K
3,Private,9th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,2,United-States,<=50K
7,Self-emp-inc,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,2,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,0,South,<=50K
10,Private,HS-grad,1,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,2,England,<=50K
2,Private,5th-6th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,Mexico,<=50K
7,Private,Some-college,2,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,8,2,United-States,>50K
0,Private,HS-grad,1,Never-married,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
6,Private,Some-college,2,Never-married,Tech-support,Unmarried,White,Female,8,0,4,United-States,>50K
4,Private,11th,0,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
7,Private,Masters,5,Widowed,Exec-managerial,Unmarried,White,Male,18,0,2,United-States,>50K
7,Private,7th-8th,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
7,State-gov,HS-grad,1,Widowed,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
5,Local-gov,Bachelors,4,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
7,Private,7th-8th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
7,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,2,United-States,<=50K
7,Private,Some-college,2,Divorced,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
7,State-gov,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
8,missing,11th,0,Divorced,missing,Unmarried,Black,Female,0,0,0,United-States,<=50K
4,Local-gov,Bachelors,4,Separated,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
7,Private,Some-college,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
4,Private,HS-grad,1,Never-married,Protective-serv,Own-child,Black,Female,0,0,0,United-States,<=50K
3,Local-gov,HS-grad,1,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
0,Self-emp-inc,12th,0,Never-married,Farming-fishing,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
10,Private,HS-grad,1,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
8,Private,Preschool,0,Separated,Transport-moving,Not-in-family,Black,Male,18,0,2,United-States,>50K
7,Self-emp-not-inc,Bachelors,4,Separated,Other-service,Unmarried,White,Female,0,0,3,Nicaragua,<=50K
3,Private,HS-grad,1,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,10th,0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,State-gov,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
8,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
6,Federal-gov,12th,0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,4,United-States,>50K
4,Private,Assoc-voc,3,Married-civ-spouse,Tech-support,Husband,Other,Male,0,0,2,Mexico,<=50K
5,Private,HS-grad,1,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1,Private,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
9,Local-gov,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,1,0,1,United-States,<=50K
5,Private,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
9,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
5,Private,Assoc-voc,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
5,Private,Assoc-voc,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Never-married,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,missing,HS-grad,1,Never-married,missing,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,5,South,<=50K
7,Private,10th,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,>50K
4,Private,HS-grad,1,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
