0,1,2,3,4,5,6,7,8
6,6,19,4,15,5,13,19,7
0,5,25,1,19,2,18,30,5
1,6,8,3,14,5,13,13,1
2,8,8,3,14,5,11,9,1
2,8,7,3,16,4,9,9,1
9,4,17,2,6,3,1,37,23
10,6,4,3,1,0,1,51,28
2,6,8,4,15,3,10,10,2
8,7,5,3,10,3,5,16,9
2,4,5,3,3,3,6,44,22
0,6,23,2,12,6,18,13,3
0,6,19,3,10,5,17,20,5
10,6,11,3,2,2,1,51,30
1,8,8,4,14,3,13,19,7
7,6,8,3,0,2,2,50,32
6,6,14,4,17,3,9,2,1
5,4,6,3,10,3,4,19,7
8,7,22,2,12,3,11,26,21
2,8,10,3,14,1,17,19,7
2,7,8,3,16,2,11,1,1
5,6,5,3,11,5,3,18,7
6,6,19,4,15,2,12,19,5
0,7,25,2,18,2,18,19,2
0,6,5,3,13,4,13,11,3
6,6,19,4,15,1,12,19,5
2,6,8,2,14,0,13,11,2
1,6,12,3,15,1,13,11,2
2,8,12,4,15,3,13,5,1
2,6,8,3,14,2,13,11,2
5,6,5,3,10,4,4,31,21
0,6,4,2,12,2,12,11,3
1,6,19,4,12,3,17,30,3
1,4,8,2,14,4,13,8,1
0,6,4,3,10,1,13,20,5
12,8,23,3,19,2,1,11,15
5,6,6,3,9,1,7,23,13
0,6,5,4,10,3,13,16,5
0,6,5,2,9,2,15,32,5
0,6,8,3,12,2,15,14,3
12,4,26,2,19,1,1,2,13
0,6,15,3,6,0,1,42,9
7,5,26,4,18,2,18,11,2
2,8,4,3,10,3,2,16,23
1,4,3,2,13,4,13,9,1
2,5,12,4,15,1,11,9,2
2,6,12,3,16,1,7,1,2
5,6,5,1,5,1,2,30,19
10,6,11,3,0,2,1,53,33
2,6,12,3,16,4,12,1,1
2,6,15,0,15,3,14,37,14
2,7,24,4,16,3,11,9,1
2,8,5,2,14,0,9,10,2
5,6,5,4,10,3,4,24,12
0,4,5,3,10,2,13,16,5
2,4,8,3,16,1,9,4,1
12,6,24,3,18,5,1,6,13
0,5,5,3,12,4,13,13,1
10,6,15,2,0,0,1,54,30
2,6,12,4,14,3,14,11,2
0,6,11,3,10,1,17,16,2
2,6,14,2,14,2,17,24,2
2,6,15,3,14,4,17,40,1
2,8,6,2,15,4,13,11,5
10,6,11,3,0,5,1,52,29
8,6,8,3,0,2,2,51,30
2,6,5,2,14,3,11,10,2
1,6,5,2,12,2,13,17,2
10,6,9,2,0,2,1,50,31
10,6,16,2,4,4,1,49,31
2,5,7,3,14,1,14,18,2
12,7,24,3,19,1,11,12,3
2,5,5,3,11,3,12,17,5
0,8,4,4,12,2,10,19,3
0,6,24,2,10,2,17,31,5
6,6,10,3,17,4,9,11,1
5,5,23,4,12,2,13,26,5
2,8,8,3,6,3,9,45,23
5,6,5,3,17,2,6,1,2
2,6,8,3,16,5,8,9,1
5,5,21,3,15,2,13,19,5
1,7,6,3,14,4,11,11,1
7,6,14,3,0,4,1,48,30
0,6,6,3,12,1,13,13,3
12,6,27,3,19,1,9,4,13
2,6,11,3,14,1,11,9,2
0,6,16,3,12,1,16,14,2
2,6,10,2,14,5,13,14,1
10,6,11,3,0,5,1,50,32
2,6,5,3,16,5,9,1,1
12,7,24,4,19,2,1,5,13
0,6,5,4,12,2,13,16,3
0,6,5,2,10,3,2,31,13
0,6,23,2,12,3,18,29,3
5,6,16,3,6,2,5,36,24
1,7,7,3,14,4,11,11,1
10,5,8,3,15,6,4,1,1
2,6,7,3,16,2,6,1,2
6,6,17,1,6,3,7,39,21
5,6,5,1,4,3,4,30,19
5,6,6,3,9,3,8,19,7
10,8,25,3,0,2,1,52,29
2,6,8,4,16,3,11,10,1
1,6,19,3,14,4,13,15,1
0,6,8,2,13,5,15,14,1
8,7,23,2,13,3,14,24,22
1,4,24,2,13,2,18,26,2
2,6,8,3,14,4,11,10,1
0,6,5,0,12,1,11,11,3
0,6,4,3,13,5,12,8,1
5,6,5,3,9,4,4,42,22
2,6,23,1,14,4,17,30,1
0,6,5,3,9,5,13,16,4
10,7,12,3,19,2,1,11,14
1,6,27,3,12,3,17,30,2
2,6,8,2,14,3,15,11,1
2,4,8,4,14,3,11,11,2
2,6,5,0,14,4,11,7,1
6,7,7,3,0,6,8,48,28
5,6,5,2,5,2,3,29,21
0,6,5,1,10,3,13,30,4
2,6,12,3,14,5,10,9,1
5,6,21,4,17,3,11,11,1
0,6,5,3,10,4,13,19,7
8,7,5,3,0,2,2,54,9
6,8,24,4,18,3,11,19,2
10,6,11,3,3,6,1,48,28
0,5,4,3,11,3,12,19,7
10,8,16,2,8,5,1,34,24
0,6,5,3,10,5,15,25,14
1,4,10,4,13,3,15,15,2
2,4,5,3,10,3,9,19,9
12,6,23,4,19,5,1,8,14
0,6,3,4,12,1,13,16,5
10,6,26,3,0,5,1,49,29
2,6,16,0,7,3,17,35,22
0,6,28,2,12,0,18,31,5
2,6,8,3,16,2,9,6,2
2,6,12,2,16,3,13,11,1
1,6,12,3,3,4,12,43,1
2,6,5,4,12,3,12,10,2
0,6,6,4,12,1,14,15,9
10,6,14,3,7,4,13,37,22
1,6,5,3,14,5,12,8,9
1,4,13,3,12,3,12,15,3
2,7,14,4,13,3,13,15,7
0,6,4,3,10,4,13,19,13
2,4,19,2,14,3,17,29,2
2,8,7,3,14,1,11,1,2
10,6,14,0,7,3,1,38,22
1,4,15,4,14,3,14,18,2
2,6,10,4,14,4,12,9,2
0,6,5,3,10,6,13,15,4
10,6,24,1,7,0,17,44,4
6,6,5,3,6,1,12,19,7
2,6,9,3,16,1,9,1,2
0,7,24,2,12,2,18,30,3
5,6,23,4,15,1,14,19,5
5,6,8,4,16,5,7,52,28
0,6,12,2,13,6,18,15,3
10,6,8,2,0,0,1,53,31
0,6,2,3,12,5,13,11,3
3,8,12,3,17,2,9,2,1
2,4,8,3,14,3,15,13,2
7,7,12,4,0,3,12,52,1
0,6,5,2,4,0,13,31,19
6,6,15,3,17,1,9,7,1
10,8,11,3,0,5,1,53,30
7,7,26,2,12,1,18,30,13
5,6,5,4,5,3,3,24,21
0,6,6,2,9,5,13,30,9
5,6,5,3,7,5,3,22,12
10,6,24,2,5,6,1,37,28
10,8,12,3,0,4,1,50,30
12,8,26,4,19,1,1,10,14
2,6,8,2,16,3,12,1,2
2,4,13,3,14,2,15,13,7
2,4,5,3,13,3,11,19,7
2,6,8,3,14,3,12,11,1
2,6,5,3,15,1,9,3,2
10,6,15,2,6,2,17,33,22
2,8,7,4,16,5,9,1,1
6,8,5,3,12,1,4,10,2
6,8,8,3,17,4,8,1,1
5,6,19,3,15,2,14,19,5
1,8,9,3,16,2,9,1,2
0,4,25,4,12,3,11,30,3
2,8,5,4,14,3,11,7,1
2,6,8,0,14,3,11,11,2
2,6,12,4,14,3,9,3,1
10,6,8,3,0,6,1,52,30
2,8,14,3,16,1,11,2,1
10,6,14,2,5,2,1,38,28
1,6,5,3,11,3,12,13,1
5,6,4,2,14,1,9,8,2
1,6,27,1,15,2,17,16,2
8,8,5,3,11,3,9,15,7
5,8,5,2,4,3,13,15,7
2,6,14,3,15,4,17,11,1
2,6,12,2,16,5,9,1,1
0,6,24,2,12,6,18,15,1
10,8,12,3,5,2,1,37,29
2,6,24,3,14,2,17,26,1
2,6,8,2,16,3,9,1,1
12,7,24,3,19,2,9,3,7
2,6,7,0,15,3,6,1,1
5,5,22,2,15,2,13,19,9
12,8,24,2,19,6,1,4,12
5,8,5,3,10,2,2,30,12
10,8,11,3,0,5,1,54,29
0,6,19,3,11,3,17,39,14
0,6,4,3,10,1,17,13,4
10,6,12,3,4,5,1,44,29
0,6,5,3,12,5,11,11,2
1,6,5,1,14,3,8,11,13
0,6,5,3,10,5,13,38,7
0,6,5,2,9,2,13,15,9
2,8,10,3,16,4,9,3,1
0,6,17,3,7,3,17,38,15
0,6,5,2,4,5,14,37,11
1,6,9,4,14,2,15,15,1
0,6,15,3,7,0,17,40,5
2,4,12,4,15,3,13,11,1
2,8,5,3,16,1,9,2,1
5,6,5,3,9,5,4,23,21
0,6,5,1,11,5,18,30,4
2,6,12,4,15,3,11,11,2
2,6,8,4,16,2,11,10,1
1,6,5,2,13,3,12,11,2
2,6,8,3,14,2,16,11,2
2,6,16,4,14,2,17,16,2
5,6,5,2,10,3,4,26,24
5,6,5,2,10,3,14,23,13
5,6,16,4,7,3,12,41,22
2,6,12,0,14,4,11,11,1
12,6,23,3,19,2,1,3,28
0,6,5,3,12,1,12,14,2
2,6,7,2,14,3,10,11,2
5,6,23,4,15,2,13,19,5
0,4,5,4,10,1,13,15,5
10,6,15,4,5,5,1,48,13
6,6,19,2,17,3,12,11,1
0,6,5,3,10,5,10,19,5
2,6,12,2,14,3,16,8,2
2,6,8,3,16,2,11,1,2
2,6,10,3,14,2,12,11,1
2,6,12,0,15,2,12,10,1
0,6,23,3,12,1,18,30,3
5,6,19,3,14,1,13,24,7
0,6,24,0,14,0,18,30,3
2,6,11,3,15,4,11,8,1
10,6,15,2,3,1,1,38,28
0,6,5,3,12,2,13,15,5
10,6,14,4,6,5,1,36,30
10,6,18,3,7,5,1,37,29
2,6,10,4,14,4,13,16,1
1,6,6,3,13,4,12,9,1
0,6,26,3,12,1,18,30,3
1,6,8,3,13,5,13,11,1
0,4,25,4,12,2,18,14,3
2,6,19,2,14,3,17,11,1
0,6,19,3,14,1,17,15,5
0,6,8,3,10,6,12,16,5
0,6,5,2,12,2,11,9,2
6,8,6,4,15,3,13,19,14
3,6,12,2,17,3,9,3,1
6,6,9,3,17,6,6,1,1
2,8,15,3,16,3,17,15,2
1,4,12,3,14,5,15,11,1
10,6,10,3,0,0,1,48,30
0,6,19,4,10,2,13,15,5
5,6,5,2,10,2,17,19,5
2,4,8,2,16,3,9,4,1
0,7,27,2,11,2,18,29,3
2,6,8,0,15,0,14,11,1
5,6,5,2,3,6,6,9,2
0,6,19,4,12,3,14,19,5
6,6,8,3,0,5,1,53,30
7,4,8,3,14,3,11,18,5
10,6,11,4,0,2,1,54,30
0,6,4,2,10,4,12,30,7
2,6,16,2,15,2,13,11,1
0,6,5,2,6,5,12,30,12
3,8,7,3,16,2,9,2,2
5,6,5,3,10,2,3,19,15
0,6,19,3,12,5,15,15,9
3,6,14,3,14,1,12,8,2
1,8,12,3,15,5,12,11,1
2,6,9,3,14,5,14,11,1
2,6,21,0,14,3,17,29,2
0,6,5,3,10,1,13,16,5
10,6,11,2,0,2,1,53,30
2,8,4,3,5,3,9,37,24
0,6,4,3,10,5,12,16,5
3,6,8,4,16,3,12,1,2
2,6,12,3,15,5,13,11,1
5,4,24,3,17,6,13,11,2
2,8,12,4,15,3,12,11,1
10,6,9,2,8,3,1,35,28
2,7,8,4,15,3,13,11,1
5,6,15,4,5,1,15,40,9
12,6,23,4,19,2,1,11,13
3,8,19,3,17,4,17,9,1
3,8,10,2,17,3,1,1,29
1,4,8,3,11,3,11,17,7
10,7,8,3,0,1,2,8,9
5,8,5,1,5,4,2,30,20
0,6,5,3,12,3,14,16,2
2,5,15,3,6,3,12,34,22
2,8,12,2,14,3,9,4,2
2,6,12,3,16,4,12,11,1
1,5,11,2,14,1,12,15,2
10,6,11,3,3,5,1,52,29
1,6,11,4,17,3,9,7,1
6,6,13,3,17,3,1,1,1
0,4,24,4,12,2,18,30,3
10,7,5,3,5,2,6,37,21
6,6,5,3,2,4,7,47,9
5,6,5,4,4,3,2,29,19
0,6,2,2,12,2,12,14,3
2,6,12,0,14,2,11,11,2
5,6,5,2,6,2,4,31,19
8,4,26,2,13,3,5,24,12
3,8,19,4,17,3,9,13,1
5,8,4,3,1,1,3,31,22
12,6,12,3,7,3,1,9,14
0,6,16,3,7,2,13,39,9
10,6,15,3,4,1,11,42,9
6,6,25,3,19,1,11,8,5
0,6,24,2,12,5,18,23,3
6,6,15,3,7,4,1,40,22
6,6,5,3,6,5,3,30,19
1,8,5,3,13,5,11,10,1
2,6,15,4,14,1,17,14,2
0,6,15,2,7,0,17,41,12
5,6,5,3,4,1,3,49,24
0,6,5,4,9,3,12,15,4
10,8,2,1,6,3,1,52,27
7,7,23,2,12,1,5,26,12
10,6,12,3,19,4,1,9,27
2,8,8,3,14,2,10,10,2
6,6,12,3,17,3,11,7,1
10,6,15,0,6,3,1,40,27
0,6,17,4,6,5,17,19,5
1,8,14,3,5,3,11,29,23
5,5,19,2,14,2,10,19,7
6,6,8,3,1,3,2,39,22
0,5,25,2,12,3,18,15,3
2,4,14,3,16,5,9,7,2
5,6,5,3,10,1,3,19,13
5,6,27,2,12,3,4,27,20
0,8,6,3,12,3,13,17,2
10,6,5,2,6,0,1,40,27
2,6,4,3,10,2,9,7,7
10,6,16,3,0,0,1,52,29
5,6,5,2,6,5,4,37,13
0,5,11,3,11,1,17,40,7
1,5,8,4,13,5,13,11,1
2,6,9,0,14,3,12,12,1
2,8,5,3,4,3,2,36,25
5,8,5,3,7,5,2,30,20
2,6,8,3,16,4,9,5,1
0,6,27,4,11,3,17,31,5
2,6,12,4,14,3,17,14,2
2,6,12,2,16,2,11,11,1
2,6,19,3,15,5,17,15,1
5,6,15,3,6,5,3,39,22
2,6,5,3,16,5,9,4,1
2,6,4,2,12,5,6,7,1
0,6,5,0,13,0,14,20,5
5,6,2,1,6,3,3,30,19
2,6,8,2,14,2,12,11,1
0,6,4,3,10,2,17,15,4
0,6,5,3,11,2,13,19,7
5,6,19,4,14,3,13,14,7
12,6,23,4,19,2,1,8,13
8,6,24,2,17,0,1,1,1
7,6,12,4,16,2,13,3,1
0,6,5,4,9,2,13,17,5
1,4,8,3,14,5,10,8,1
5,6,5,1,9,2,4,19,12
3,6,15,2,17,2,17,11,1
2,4,7,4,14,0,13,17,2
2,6,12,4,16,3,13,11,1
5,6,19,3,10,2,13,19,7
2,7,12,2,16,3,10,9,1
5,6,5,4,6,5,5,37,20
7,6,24,3,15,1,15,19,7
6,8,19,4,15,3,13,19,7
2,6,8,2,14,3,12,8,2
2,6,16,2,14,3,17,15,2
5,6,19,3,10,2,13,19,7
5,6,5,4,4,2,6,30,20
2,8,7,3,14,5,12,8,1
2,6,14,4,16,3,10,7,1
0,6,19,2,10,2,18,30,5
11,4,25,3,12,2,18,29,3
1,4,13,3,7,1,12,38,7
12,6,24,4,19,2,1,9,13
5,6,5,1,5,5,5,27,12
2,6,8,3,14,5,11,11,1
10,6,14,0,6,5,11,39,21
0,6,19,2,14,2,13,25,3
2,6,13,3,14,1,10,11,2
10,4,15,4,5,3,1,40,28
0,6,8,4,13,4,12,11,3
2,6,19,4,15,3,17,19,2
0,6,5,2,11,2,13,19,5
2,5,12,2,15,2,12,11,1
2,4,17,4,7,3,17,40,7
2,8,7,4,14,3,11,11,2
1,8,4,2,13,3,11,9,2
0,6,26,1,15,5,18,30,5
5,6,15,2,5,2,4,39,23
3,6,14,4,14,3,17,15,2
5,6,5,0,5,3,1,41,22
2,6,14,2,15,1,13,11,2
2,6,9,3,16,3,11,9,2
1,6,8,4,12,4,10,11,2
1,6,9,3,12,2,17,16,2
2,6,6,3,16,1,9,4,2
5,6,5,3,10,1,4,30,12
1,6,8,4,13,4,12,11,1
0,6,10,2,10,2,17,14,4
0,6,18,3,6,4,17,35,8
2,6,8,2,14,3,13,9,2
5,6,5,2,15,4,5,8,1
10,8,8,3,0,4,1,51,30
2,8,12,3,14,5,9,2,1
2,6,12,4,5,5,12,15,14
0,6,5,3,14,5,12,11,2
2,6,12,0,6,3,1,38,2
2,4,12,2,14,5,12,11,1
2,6,23,0,15,3,14,11,1
3,4,12,4,17,3,13,5,1
2,6,14,2,14,5,15,13,1
2,7,8,4,4,3,7,43,2
5,6,10,3,5,2,5,37,22
6,6,19,4,15,2,14,19,5
2,6,4,2,16,2,11,3,2
1,4,8,2,14,2,11,10,1
5,6,15,3,4,1,13,35,21
7,6,8,3,4,2,5,18,9
0,6,19,3,15,4,17,38,5
5,6,19,4,15,4,12,19,7
12,7,26,2,19,2,1,9,15
2,6,11,2,14,2,11,9,1
1,4,5,3,13,6,13,11,2
2,8,13,3,14,3,11,11,5
0,5,28,2,12,3,18,29,3
2,8,8,3,16,4,9,1,1
1,6,5,2,14,4,11,19,4
0,6,17,3,7,5,17,34,9
0,6,5,1,6,1,16,30,20
1,7,4,3,13,2,11,3,1
10,6,9,3,0,2,1,54,30
5,6,5,3,10,3,13,26,7
5,6,16,2,12,2,8,26,9
2,6,19,2,15,4,17,19,1
2,4,24,3,14,4,17,28,1
2,6,6,3,14,1,12,10,2
2,6,12,3,14,1,14,15,2
0,6,25,2,15,3,18,30,2
7,6,27,2,18,3,18,18,7
0,6,26,1,12,2,18,30,3
2,6,25,4,14,2,17,30,2
2,6,12,3,15,2,9,11,2
2,6,14,3,5,3,7,38,9
5,5,19,4,15,3,3,19,7
6,8,6,2,4,2,3,38,19
2,6,16,4,9,3,1,37,29
2,8,7,4,14,3,14,13,1
6,6,19,3,15,2,14,19,7
0,6,5,3,7,2,13,34,12
10,6,12,3,0,5,1,52,30
2,6,12,4,16,4,12,8,1
2,6,15,3,14,3,15,37,2
2,6,7,4,16,5,9,6,1
1,4,5,3,11,3,7,15,9
0,6,19,2,12,3,18,14,3
2,8,6,4,14,3,16,15,2
6,6,13,1,8,3,1,38,20
2,6,11,2,16,3,9,4,2
10,7,9,3,0,2,3,52,29
2,6,8,2,14,4,10,9,2
6,8,5,3,8,4,13,19,7
2,6,15,4,14,3,17,12,1
12,7,23,3,19,5,1,10,15
8,8,5,3,9,3,1,48,13
10,4,24,2,12,1,5,27,21
2,6,6,4,16,3,9,3,1
6,6,5,3,4,2,6,39,21
2,6,8,4,16,3,9,3,1
2,6,8,2,16,5,9,1,1
2,8,14,4,14,3,11,11,1
0,6,19,1,15,4,18,29,5
3,6,26,3,19,5,17,8,1
0,5,11,2,4,0,13,31,27
0,7,6,3,5,3,9,36,14
0,6,5,3,12,5,13,11,3
10,8,11,4,0,1,1,51,31
5,6,5,4,10,3,4,6,13
0,6,8,1,10,2,14,30,4
5,6,5,1,5,3,3,31,20
6,6,12,2,17,3,7,1,2
3,6,22,3,17,3,13,11,1
10,6,12,3,0,5,1,53,30
10,7,10,1,6,3,1,40,28
12,7,24,2,19,1,15,19,12
0,6,15,2,6,3,10,29,22
1,4,25,2,13,3,17,11,1
1,6,5,2,12,4,13,11,1
0,6,26,3,11,5,17,23,7
0,6,5,3,10,5,12,14,4
2,6,14,0,15,0,15,11,2
2,4,5,3,11,3,8,18,10
0,6,19,3,14,5,17,13,7
2,6,7,2,14,2,14,13,1
0,6,5,3,12,4,14,11,3
5,4,24,2,13,3,6,18,11
5,6,27,1,14,2,18,30,5
3,4,7,2,17,3,9,2,1
5,6,5,3,10,1,3,21,12
6,8,21,4,15,2,12,19,5
2,6,12,2,14,2,14,11,1
2,6,7,3,14,4,10,11,2
5,6,4,3,4,3,7,39,22
8,8,5,3,9,3,6,54,30
2,8,5,3,10,3,12,18,7
1,6,9,2,13,3,12,11,2
10,6,16,4,6,3,1,38,22
6,6,5,3,4,2,5,52,20
10,4,10,3,0,5,1,53,29
1,6,8,3,6,5,1,1,1
6,6,19,4,17,5,18,11,3
1,8,5,1,13,4,9,11,2
0,6,5,1,10,5,13,31,5
3,6,8,3,16,4,9,3,1
2,6,12,4,14,2,17,14,2
2,6,8,2,15,3,9,10,1
2,6,5,3,16,3,8,3,1
2,6,7,2,15,3,11,11,1
1,6,5,4,13,3,14,23,2
5,6,5,3,9,5,3,8,9
0,6,14,4,14,2,15,15,2
3,6,8,3,16,4,8,1,1
0,6,5,3,12,2,13,15,3
3,8,15,3,17,5,11,8,1
1,4,5,4,12,2,11,11,1
3,6,8,3,16,2,9,4,2
0,7,27,4,14,2,17,30,7
5,6,5,2,4,1,6,38,21
0,4,11,3,10,3,13,19,7
2,7,6,3,16,5,12,10,1
0,8,2,3,12,5,14,16,3
2,6,16,0,15,0,11,11,2
0,6,26,2,12,2,17,31,3
2,6,12,2,14,3,11,9,1
2,6,14,2,15,2,17,15,2
0,4,5,3,9,4,3,11,9
2,6,12,2,16,4,12,2,1
2,5,11,2,14,3,17,12,1
12,6,26,4,19,6,1,5,13
10,8,17,1,7,3,1,39,20
0,6,14,2,12,0,18,14,3
5,8,5,3,6,5,3,30,20
2,6,16,2,15,4,17,36,14
5,6,19,3,15,2,13,19,5
1,8,5,2,13,5,13,11,1
5,6,5,1,7,1,3,30,5
5,6,8,3,17,2,4,7,2
5,6,22,3,15,2,13,19,5
2,8,6,3,14,4,9,1,2
5,6,23,1,15,4,4,8,4
0,6,5,3,12,5,13,15,3
0,7,26,2,12,2,18,30,3
2,5,5,3,10,3,9,5,7
0,4,5,3,11,3,13,14,7
0,4,19,4,12,3,17,31,2
1,6,5,3,14,3,11,8,2
10,6,15,2,7,3,1,38,21
2,4,5,3,6,3,9,37,23
5,6,8,3,4,5,3,39,19
1,6,27,1,12,4,18,31,1
3,6,12,3,16,1,8,1,1
1,6,5,3,9,1,11,7,2
0,6,19,3,10,4,17,31,7
0,6,5,4,12,4,12,11,3
2,6,5,3,11,3,9,45,7
2,4,8,2,16,5,12,10,1
10,8,16,3,5,4,1,38,31
2,6,8,3,16,2,7,1,1
3,6,3,4,17,3,7,8,2
2,6,15,2,14,2,15,25,1
0,4,5,1,9,4,5,24,22
6,6,15,2,17,2,12,4,1
8,8,9,3,2,2,2,54,29
2,8,8,1,14,3,11,8,2
5,8,5,3,15,2,6,18,7
10,6,8,4,3,2,1,50,29
2,8,12,2,16,3,11,9,1
2,6,8,0,14,3,12,11,1
8,8,25,2,15,5,12,11,1
5,8,5,3,9,5,4,23,12
1,4,5,3,13,3,11,10,1
10,6,16,3,5,1,9,36,22
0,6,27,3,14,2,17,19,7
1,6,10,2,12,2,17,26,2
2,6,8,4,13,4,11,9,2
1,6,8,4,13,3,13,11,1
3,6,24,1,19,2,9,4,1
2,6,8,3,16,3,6,6,1
2,6,8,1,14,2,11,9,1
2,6,8,2,16,2,9,1,2
0,6,5,3,10,1,12,31,4
10,6,18,2,6,3,1,38,23
2,8,10,3,16,2,10,10,2
5,6,16,4,3,3,11,41,24
2,6,12,2,15,3,12,14,2
2,8,5,3,16,5,9,2,1
2,4,8,4,16,5,12,9,2
10,6,5,3,6,6,11,38,21
0,6,18,3,6,5,17,30,5
6,6,5,2,16,3,9,2,13
2,6,5,1,14,3,13,11,2
10,8,9,3,0,2,1,52,29
10,6,4,1,3,3,1,37,23
2,6,8,2,14,4,13,11,1
1,8,12,3,14,5,15,13,1
1,4,2,3,14,3,15,19,5
0,6,5,3,13,5,13,13,9
5,8,6,3,10,3,13,19,7
5,6,6,4,10,1,8,25,12
0,6,2,3,13,1,14,16,5
5,6,5,1,5,1,3,31,21
1,7,5,3,13,1,10,8,2
2,8,8,4,16,3,12,8,2
2,4,5,3,10,3,9,17,9
0,6,10,3,12,1,14,14,3
2,6,12,2,15,2,13,11,1
5,6,8,3,0,6,4,49,27
5,8,2,1,5,2,4,30,20
1,8,5,3,11,3,11,19,5
10,6,10,2,0,5,1,49,30
0,6,12,0,7,3,14,17,1
2,6,8,2,14,1,12,1,1
5,8,5,3,10,4,6,21,7
2,8,6,4,16,3,9,4,1
0,6,26,2,12,2,18,29,3
2,6,24,3,14,1,15,8,2
6,7,19,3,14,2,12,18,7
3,6,8,3,17,2,12,1,2
2,6,8,3,14,1,11,15,2
0,6,5,2,12,2,12,11,2
10,8,4,4,4,1,1,40,22
5,6,6,3,10,2,7,23,13
2,8,8,3,16,3,9,4,1
2,6,25,1,14,4,18,29,3
2,6,19,3,14,4,17,19,1
2,7,12,3,15,5,17,14,1
10,6,25,2,12,3,5,26,23
2,6,12,1,15,2,17,37,13
2,5,24,2,12,3,18,30,2
7,6,19,2,14,3,17,31,3
10,6,11,3,0,5,1,54,30
0,6,5,3,12,1,13,15,3
0,6,5,3,4,5,14,39,14
5,6,25,2,15,2,11,19,9
1,6,25,2,14,0,18,30,3
1,6,5,2,14,2,11,7,1
0,6,8,2,12,2,11,11,2
5,6,5,2,6,3,4,29,20
1,4,5,3,10,3,10,17,7
2,6,16,4,15,2,10,15,2
6,6,22,3,16,5,14,19,7
2,6,13,3,16,3,9,6,1
10,8,4,1,0,4,1,51,28
0,6,8,4,12,2,11,11,2
0,6,5,3,12,5,13,15,1
2,8,8,4,16,3,12,8,1
2,4,8,2,14,4,12,7,1
12,7,24,2,19,3,11,20,11
1,6,8,2,14,2,12,11,1
2,6,5,3,15,3,9,2,1
2,6,5,4,14,4,11,10,1
0,6,14,2,14,2,17,14,2
1,4,15,2,14,3,17,13,1
0,6,5,2,7,2,14,39,12
5,6,5,1,3,4,5,29,19
0,6,5,3,10,3,13,16,7
2,6,7,2,14,2,10,11,2
5,6,19,4,15,3,12,19,5
0,6,5,4,10,5,15,23,7
0,6,5,1,7,5,13,32,12
5,6,5,3,10,5,3,26,12
5,6,5,3,12,2,3,12,9
5,6,5,3,10,2,5,18,13
6,6,19,2,15,1,17,19,1
10,8,12,3,0,1,1,52,30
6,8,22,4,15,2,13,19,7
0,4,15,3,7,5,17,35,9
5,6,19,3,10,3,12,19,7
2,6,9,2,16,2,12,1,1
2,8,15,3,6,3,11,35,23
2,5,24,3,14,1,17,25,2
2,6,7,4,14,3,9,7,1
2,6,8,4,14,6,9,10,2
10,6,15,3,5,2,1,38,28
2,8,8,3,16,4,9,1,1
1,8,10,3,13,4,12,16,1
10,7,9,3,0,5,1,49,31
0,5,4,2,12,2,13,11,3
2,6,8,4,14,5,11,9,1
5,6,5,4,6,5,3,41,21
2,6,14,4,14,0,11,11,2
0,7,7,1,11,5,14,13,5
1,4,5,3,13,6,10,10,2
2,6,8,4,14,4,13,11,2
2,6,9,2,14,5,12,11,1
0,6,25,2,12,1,18,14,3
1,6,19,3,14,1,17,15,2
10,7,4,3,2,1,1,52,20
5,8,23,1,17,1,5,1,11
8,5,26,2,13,3,2,19,9
2,8,9,3,16,3,8,1,2
2,8,7,3,14,1,10,11,2
3,8,4,4,16,2,9,4,2
0,6,22,4,13,5,18,29,5
2,6,19,3,15,3,17,19,2
2,8,13,3,14,3,16,19,2
5,6,4,1,5,3,2,40,18
5,6,24,1,19,2,3,8,5
2,6,7,2,14,2,12,11,2
1,8,12,3,14,5,11,9,1
10,8,11,3,0,4,1,48,30
2,6,12,2,14,3,13,11,1
1,6,5,3,11,3,13,18,5
3,4,8,2,16,5,9,2,1
2,6,12,3,14,2,12,11,2
6,6,14,2,17,3,9,11,1
2,6,13,0,15,3,13,11,2
0,6,8,4,12,2,15,14,5
0,5,24,2,12,3,17,30,2
0,6,6,3,12,5,14,15,5
5,6,7,1,15,4,15,23,9
0,6,10,3,12,0,14,17,2
0,6,5,3,11,2,14,19,7
0,4,5,4,7,3,9,36,9
10,4,4,3,10,5,3,27,20
5,6,5,1,2,2,7,11,21
0,4,19,2,15,0,13,11,3
10,6,10,2,6,5,1,41,28
0,6,27,2,12,2,18,31,3
5,6,6,3,10,2,5,19,14
1,6,8,3,13,5,12,14,1
1,6,12,4,12,1,17,15,2
2,4,24,3,19,6,11,10,1
2,6,9,4,14,3,8,10,1
0,6,5,3,10,1,13,40,9
1,8,11,3,13,1,17,13,2
2,4,7,3,15,3,8,18,9
1,5,10,3,14,2,14,15,1
5,6,5,3,9,2,7,25,13
0,6,8,3,13,2,17,14,3
12,6,24,4,19,4,1,4,13
5,6,6,3,10,4,8,7,21
1,5,5,2,13,4,10,9,2
2,6,8,3,9,2,7,53,10
2,6,12,4,14,1,12,11,2
2,6,5,3,16,2,9,2,2
1,6,5,4,5,1,14,37,22
6,6,19,2,14,4,13,14,3
3,6,19,3,17,3,13,11,1
2,6,12,2,15,5,13,5,1
8,4,8,3,17,5,7,1,1
0,5,5,4,10,3,14,23,12
5,6,6,3,10,5,4,40,22
